reward,avg. duration,switch_num,step
0.0,3.070539419087138,241,499
0.0,3.070539419087139,241,499
0.0,3.13733905579399,233,499
0.0,3.0368852459016384,244,499
1.0,3.0900000000000016,200,419
0.0,2.9645669291338574,254,499
0.0,3.1515151515151505,231,499
0.0,3.016194331983805,247,499
0.0,3.0367346938775523,245,499
0.0,2.9722222222222237,252,499
0.0,2.8689138576779025,267,499
0.0,3.061983471074381,242,499
0.0,2.8014440433212977,277,499
0.0,2.926640926640926,259,499
0.0,2.988047808764944,251,499
0.0,3.2079646017699113,226,499
1.0,2.8552631578947376,228,425
0.0,3.128205128205127,234,499
0.0,2.844444444444446,270,499
0.0,3.087866108786611,239,499
0.0,3.160173160173161,231,499
0.0,2.988047808764939,251,499
0.0,2.8689138576779007,267,499
1.0,2.8571428571428554,161,299
0.0,2.9045801526717567,262,499
0.0,3.1191489361702103,235,499
0.0,3.066390041493776,241,499
0.0,3.02439024390244,246,499
0.0,3.184210526315791,228,499
1.0,2.9351351351351354,185,358
0.0,2.7758007117437704,281,499
1.0,2.990654205607476,107,213
0.0,3.0705394190871362,241,499
1.0,2.8799999999999994,200,376
0.0,3.160173160173159,231,499
0.0,2.9568627450980394,255,499
0.0,3.0756302521008396,238,499
0.0,3.079166666666668,240,499
0.0,2.9377431906614793,257,499
0.0,2.821167883211679,274,499
0.0,2.9799196787148614,249,499
0.0,2.8345588235294104,272,499
1.0,3.2499999999999996,48,110
1.0,2.791666666666667,24,45
1.0,3.0000000000000004,85,170
1.0,2.714285714285713,42,77
1.0,2.818181818181819,22,42
1.0,3.068181818181818,44,92
1.0,2.6666666666666665,24,42
1.0,2.926829268292683,41,79
1.0,2.767441860465117,43,76
1.0,2.592592592592592,27,43
1.0,3.5,18,45
1.0,2.3529411764705874,34,47
1.0,3.1666666666666665,18,39
1.0,3.3529411764705888,17,43
1.0,2.8095238095238098,21,38
1.0,3.0,21,44
1.0,2.590909090909091,22,40
1.0,3.428571428571428,21,51
1.0,2.6400000000000006,25,41
1.0,2.8888888888888893,18,36
1.0,2.9000000000000004,20,40
1.0,2.8,15,35
1.0,2.9499999999999997,20,39
1.0,2.692307692307692,26,44
1.0,2.7391304347826098,23,40
1.0,3.0588235294117645,17,37
1.0,2.944444444444444,18,35
1.0,2.6,20,34
1.0,3.1176470588235294,17,36
1.0,2.9444444444444446,18,35
1.0,2.8421052631578947,19,36
1.0,2.75,20,35
1.0,3.2941176470588234,17,39
1.0,2.842105263157895,19,36
1.0,3.4,15,37
1.0,3.176470588235294,17,38
1.0,2.4615384615384617,26,38
1.0,2.8000000000000003,20,36
1.0,3.0666666666666664,15,34
1.0,3.0625,16,35
1.0,2.9444444444444446,18,35
1.0,3.0625,16,40
1.0,3.0555555555555554,18,38
1.0,2.7083333333333335,24,41
1.0,3.0,18,36
1.0,2.8888888888888893,18,35
1.0,2.545454545454546,22,35
1.0,2.8235294117647065,17,36
1.0,2.8823529411764706,17,34
1.0,3.0588235294117645,17,35
1.0,2.736842105263158,19,34
1.0,2.9411764705882355,17,34
1.0,2.736842105263158,19,35
1.0,2.7142857142857144,21,36
1.0,3.4000000000000004,15,36
1.0,2.6666666666666665,21,35
1.0,2.7647058823529416,17,34
1.0,2.583333333333334,24,38
1.0,3.4666666666666672,15,37
1.0,3.142857142857143,14,35
1.0,3.1428571428571423,14,36
1.0,3.2666666666666675,15,35
1.0,2.833333333333333,18,34
1.0,2.842105263157895,19,36
1.0,2.941176470588235,17,36
1.0,2.400000000000001,25,35
1.0,2.6842105263157894,19,33
1.0,2.7894736842105265,19,34
1.0,3.1176470588235294,17,36
1.0,3.0,16,33
1.0,2.4782608695652173,23,34
1.0,2.736842105263158,19,36
1.0,2.6190476190476195,21,34
1.0,2.8421052631578942,19,35
1.0,2.4583333333333335,24,35
1.0,2.450000000000001,20,36
1.0,2.8947368421052633,19,36
1.0,3.1250000000000004,16,35
1.0,2.650000000000001,20,34
1.0,3.2666666666666666,15,34
1.0,3.2666666666666666,15,34
1.0,2.8000000000000007,20,36
1.0,2.8333333333333335,18,36
1.0,3.1764705882352935,17,37
1.0,2.7,20,36
1.0,2.6363636363636362,22,36
1.0,3.187499999999999,16,35
1.0,2.7000000000000006,20,35
1.0,3.0,17,36
1.0,2.625,24,39
1.0,2.8947368421052633,19,36
1.0,2.571428571428571,21,34
1.0,3.769230769230769,13,37
1.0,3.0625,16,36
1.0,4.071428571428571,14,43
1.0,3.3846153846153846,13,36
1.0,2.56,25,39
1.0,2.875,16,33
1.0,3.1176470588235294,17,36
1.0,3.333333333333333,15,35
1.0,2.9375,16,34
1.0,2.789473684210527,19,34
1.0,3.1249999999999996,16,36
1.0,2.8,20,36
1.0,2.7000000000000006,20,35
1.0,2.666666666666667,21,35
1.0,3.076923076923077,13,33
1.0,2.823529411764706,17,31
1.0,2.9411764705882355,17,35
1.0,3.5,16,40
1.0,3.4285714285714284,14,35
1.0,3.1874999999999996,16,35
1.0,2.894736842105263,19,37
1.0,2.521739130434783,23,35
1.0,2.842105263157895,19,36
1.0,2.4000000000000004,25,35
1.0,2.8095238095238098,21,38
1.0,2.5217391304347827,23,36
1.0,2.55,20,36
1.0,2.7222222222222223,18,32
1.0,2.7777777777777777,18,33
1.0,2.611111111111111,18,31
1.0,2.7500000000000004,16,30
1.0,2.333333333333334,24,33
1.0,2.7272727272727266,22,38
1.0,2.9047619047619047,21,42
1.0,2.6,20,32
1.0,2.4347826086956523,23,34
1.0,2.8333333333333335,18,34
1.0,3.0625,16,33
1.0,2.5714285714285716,21,34
1.0,2.375,24,33
1.0,2.7777777777777786,18,35
1.0,2.736842105263158,19,33
1.0,3.285714285714286,14,35
1.0,2.75,20,35
1.0,2.7647058823529416,17,32
1.0,3.1333333333333333,15,32
1.0,2.6500000000000004,20,33
1.0,2.727272727272727,22,38
1.0,2.4347826086956523,23,34
1.0,3.4000000000000004,15,37
1.0,2.789473684210527,19,35
1.0,2.4166666666666674,24,35
1.0,2.5909090909090904,22,36
1.0,2.7368421052631584,19,34
1.0,2.6190476190476186,21,36
1.0,3.4615384615384617,13,32
1.0,3.0625,16,33
1.0,2.85,20,37
1.0,3.4117647058823524,17,41
1.0,2.5500000000000003,20,31
1.0,2.656250000000001,32,53
1.0,2.7499999999999996,16,30
1.0,2.6470588235294117,17,30
1.0,2.764705882352941,17,32
1.0,2.8125,16,31
1.0,2.434782608695652,23,33
1.0,3.142857142857143,14,31
1.0,2.714285714285715,21,36
1.0,2.65,20,33
1.0,2.26923076923077,26,33
1.0,2.8333333333333335,18,33
1.0,3.285714285714286,14,33
1.0,2.7352941176470593,34,59
1.0,2.68421052631579,19,33
1.0,2.3636363636363638,22,31
1.0,2.6842105263157894,19,32
1.0,3.8181818181818183,11,31
1.0,2.7500000000000004,20,35
1.0,2.5714285714285716,21,34
1.0,3.214285714285714,14,34
1.0,2.5909090909090913,22,35
1.0,3.1538461538461537,13,30
1.0,2.3478260869565224,23,31
1.0,2.777777777777778,18,32
1.0,2.555555555555556,18,32
1.0,2.4782608695652173,23,35
1.0,2.500000000000001,22,33
1.0,2.5238095238095237,21,32
1.0,3.6999999999999997,10,30
1.0,3.307692307692308,13,30
1.0,2.8000000000000003,15,30
1.0,2.857142857142857,14,30
1.0,2.857142857142857,14,30
1.0,2.6470588235294117,17,29
1.0,2.5789473684210527,19,30
1.0,2.9999999999999996,15,30
1.0,2.933333333333333,15,30
1.0,2.6666666666666674,18,30
1.0,2.25,24,30
1.0,2.6842105263157894,19,32
1.0,2.6315789473684217,19,31
1.0,2.764705882352941,17,30
1.0,2.5238095238095237,21,32
1.0,2.4545454545454555,22,32
1.0,3.1333333333333333,15,32
1.0,2.5999999999999996,20,33
1.0,2.7857142857142856,14,30
1.0,2.5,20,30
1.0,3.0666666666666664,15,31
1.0,2.611111111111111,18,30
1.0,2.3636363636363638,22,31
1.0,2.7647058823529407,17,30
1.0,3.142857142857143,14,30
1.0,2.8333333333333335,18,33
1.0,2.9411764705882355,17,33
1.0,2.9375,16,31
1.0,2.4090909090909087,22,33
1.0,2.875,16,31
1.0,2.9411764705882355,17,33
1.0,2.545454545454546,22,34
1.0,2.7894736842105265,19,34
1.0,2.7777777777777777,18,32
1.0,2.454545454545455,22,32
1.0,2.25,24,30
1.0,2.9374999999999996,16,31
1.0,2.7222222222222223,18,32
1.0,2.842105263157895,19,35
1.0,2.578947368421053,19,30
1.0,2.7000000000000006,20,34
1.0,3.133333333333333,15,32
1.0,3.0625,16,34
1.0,2.6666666666666674,18,32
1.0,2.7222222222222223,18,31
1.0,2.4999999999999996,20,31
1.0,3.214285714285714,14,31
1.0,2.6999999999999997,20,34
1.0,2.4,25,35
1.0,2.40909090909091,22,33
1.0,2.307692307692307,26,34
1.0,2.666666666666667,18,30
1.0,3.125,16,34
1.0,2.6842105263157903,19,33
1.0,3.066666666666666,15,32
1.0,2.8125,16,33
1.0,2.391304347826087,23,33
1.0,2.8000000000000007,20,36
1.0,2.882352941176471,17,34
1.0,2.9411764705882355,17,33
1.0,3.214285714285714,14,31
1.0,2.4705882352941178,17,30
1.0,2.7222222222222223,18,32
1.0,2.933333333333333,15,30
1.0,2.5789473684210527,19,30
1.0,3.384615384615384,13,31
1.0,3.0,16,32
1.0,2.5,20,31
1.0,2.3181818181818183,22,29
1.0,2.5238095238095246,21,33
1.0,2.5999999999999996,20,33
1.0,2.6190476190476195,21,34
1.0,2.619047619047618,21,35
1.0,2.5000000000000004,24,36
1.0,3.125,16,34
1.0,2.6875,16,30
1.0,2.7894736842105265,19,34
1.0,3.0,16,32
1.0,2.666666666666667,18,31
1.0,2.8,15,30
1.0,2.5,22,33
1.0,2.9374999999999996,16,31
1.0,2.9999999999999996,15,31
1.0,2.666666666666668,18,30
1.0,2.32,25,33
1.0,2.428571428571429,21,31
1.0,2.578947368421052,19,30
1.0,2.705882352941177,17,30
1.0,3.142857142857143,14,31
1.0,3.230769230769231,13,30
1.0,2.5789473684210527,19,31
1.0,2.5789473684210527,19,30
1.0,2.764705882352941,17,31
1.0,2.8666666666666663,15,31
1.0,2.611111111111111,18,30
1.0,2.578947368421052,19,30
1.0,2.5454545454545454,22,34
1.0,2.571428571428572,21,33
1.0,2.888888888888889,18,34
1.0,2.545454545454546,22,34
1.0,2.9374999999999996,16,33
1.0,2.4347826086956523,23,33
1.0,2.5,22,33
1.0,2.8125,16,30
1.0,3.0666666666666664,15,31
1.0,2.5238095238095237,21,34
1.0,2.2592592592592595,27,34
1.0,3.0,18,36
1.0,2.6111111111111116,18,34
1.0,2.5999999999999996,20,32
1.0,2.578947368421052,19,31
1.0,2.545454545454546,22,34
1.0,2.545454545454546,22,34
1.0,2.7222222222222223,18,33
1.0,2.4499999999999997,20,30
1.0,2.4761904761904763,21,31
1.0,2.6875,16,31
1.0,2.8333333333333335,18,34
1.0,2.7222222222222223,18,31
1.0,2.55,20,31
1.0,2.4,20,30
1.0,2.611111111111111,18,29
1.0,2.7647058823529416,17,30
1.0,2.363636363636364,22,30
1.0,2.4347826086956523,23,35
1.0,2.3636363636363638,22,30
1.0,2.5714285714285716,21,33
1.0,3.1111111111111107,18,38
1.0,2.2692307692307696,26,33
1.0,2.4285714285714293,21,31
1.0,2.875,16,31
1.0,2.8750000000000004,16,30
1.0,2.6842105263157894,19,32
1.0,3.5833333333333335,12,33
1.0,2.8125,16,30
1.0,2.933333333333333,15,30
1.0,2.545454545454545,22,34
1.0,2.5000000000000004,20,30
1.0,2.4999999999999996,20,30
1.0,2.777777777777778,18,32
1.0,2.7333333333333334,15,31
1.0,3.0,18,36
1.0,3.1428571428571432,14,32
1.0,2.578947368421052,19,31
1.0,2.8125000000000004,16,30
1.0,2.250000000000001,24,31
1.0,2.7222222222222223,18,31
1.0,2.3636363636363633,22,31
1.0,2.625,16,30
1.0,3.0,15,30
1.0,3.066666666666667,15,31
1.0,2.380952380952381,21,30
1.0,2.647058823529412,17,30
1.0,2.631578947368422,19,33
1.0,3.2499999999999996,16,36
1.0,3.0,15,30
1.0,2.5,18,29
1.0,2.9374999999999996,16,31
1.0,2.500000000000001,20,30
1.0,2.611111111111111,18,29
1.0,3.1428571428571432,14,31
1.0,2.6315789473684212,19,31
1.0,2.764705882352941,17,30
1.0,2.666666666666667,18,31
1.0,2.6666666666666665,18,32
1.0,2.3636363636363638,22,30
1.0,2.25,24,31
1.0,2.4583333333333335,24,35
1.0,2.55,20,32
1.0,2.611111111111111,18,30
1.0,2.666666666666667,18,30
1.0,3.0666666666666664,15,32
1.0,2.500000000000001,20,32
1.0,2.8421052631578942,19,35
1.0,2.6842105263157894,19,32
1.0,2.3750000000000004,24,33
1.0,2.6500000000000004,20,35
1.0,2.523809523809524,21,32
1.0,2.375,24,33
1.0,2.6842105263157894,19,32
1.0,2.5714285714285716,21,34
1.0,2.1249999999999996,24,30
1.0,2.375,24,33
1.0,2.5714285714285716,21,33
1.0,3.133333333333333,15,32
1.0,3.133333333333333,15,32
1.0,2.318181818181819,22,32
1.0,3.384615384615385,13,32
1.0,2.571428571428571,21,33
1.0,2.333333333333333,24,32
1.0,2.380952380952381,21,34
1.0,2.4583333333333335,24,35
1.0,2.6315789473684212,19,33
1.0,2.5263157894736836,19,33
1.0,2.391304347826087,23,32
1.0,2.8888888888888893,18,34
1.0,2.7222222222222223,18,31
1.0,2.9999999999999996,17,34
1.0,2.7,20,34
1.0,2.68421052631579,19,33
1.0,3.0,15,33
1.0,2.88235294117647,17,32
1.0,3.230769230769231,13,33
1.0,3.1333333333333337,15,32
1.0,2.7222222222222223,18,31
1.0,2.3636363636363633,22,30
1.0,2.4545454545454555,22,33
1.0,2.8124999999999996,16,32
1.0,2.55,20,32
1.0,2.6111111111111116,18,33
1.0,3.416666666666667,12,34
1.0,2.6842105263157894,19,32
1.0,3.0624999999999996,16,33
1.0,2.4782608695652173,23,34
1.0,2.578947368421053,19,31
1.0,2.6666666666666665,18,30
1.0,2.666666666666667,18,30
1.0,2.5000000000000004,22,33
1.0,2.619047619047619,21,35
1.0,2.7000000000000006,20,34
1.0,3.8999999999999995,10,30
1.0,2.375,24,33
1.0,2.578947368421053,19,31
1.0,2.5500000000000003,20,31
1.0,2.6666666666666665,18,30
1.0,2.8124999999999996,16,31
1.0,3.133333333333333,15,32
1.0,2.619047619047619,21,34
1.0,2.2692307692307696,26,34
1.0,2.434782608695652,23,33
1.0,2.571428571428572,21,33
1.0,2.5500000000000003,20,31
1.0,2.6,20,32
1.0,2.722222222222222,18,31
1.0,2.55,20,31
1.0,2.631578947368421,19,33
1.0,3.1428571428571423,14,32
1.0,2.68421052631579,19,32
1.0,2.4999999999999996,20,32
1.0,2.36,25,34
1.0,2.434782608695652,23,33
1.0,2.5,22,33
1.0,2.736842105263158,19,34
1.0,3.1333333333333333,15,32
1.0,2.333333333333333,24,32
1.0,3.0000000000000004,14,31
1.0,2.6315789473684212,19,31
1.0,2.875,16,30
1.0,3.153846153846154,13,30
1.0,2.4761904761904767,21,31
1.0,2.3333333333333335,21,31
1.0,2.8888888888888893,18,34
1.0,2.3043478260869565,23,30
1.0,2.666666666666667,18,30
1.0,2.4090909090909087,22,31
1.0,2.380952380952381,21,31
1.0,2.5238095238095246,21,32
1.0,2.777777777777778,18,32
1.0,2.9444444444444446,18,35
1.0,2.4499999999999997,20,30
1.0,2.8333333333333335,18,33
1.0,2.8888888888888893,18,34
1.0,2.304347826086956,23,30
1.0,2.875,16,32
1.0,2.722222222222222,18,32
1.0,2.5500000000000003,20,34
1.0,2.416666666666667,24,34
1.0,2.6315789473684212,19,32
1.0,3.0,19,38
1.0,2.764705882352941,17,31
1.0,2.6315789473684217,19,33
1.0,2.571428571428572,21,33
1.0,2.631578947368421,19,33
1.0,2.4285714285714293,21,30
1.0,2.3913043478260865,23,32
1.0,2.384615384615385,26,36
1.0,2.8947368421052637,19,36
1.0,2.75,20,36
1.0,2.4761904761904763,21,31
1.0,2.375,24,33
1.0,2.6999999999999997,20,34
1.0,2.705882352941177,17,31
1.0,2.8125,16,30
1.0,2.250000000000001,24,30
1.0,2.9374999999999996,16,31
1.0,3.0666666666666664,15,31
1.0,2.3478260869565215,23,31
1.0,2.32,25,33
1.0,2.590909090909091,22,35
1.0,2.2727272727272725,22,32
1.0,2.823529411764706,17,35
1.0,2.4782608695652173,23,34
1.0,2.5263157894736845,19,30
1.0,2.6315789473684212,19,31
1.0,2.3333333333333335,24,33
1.0,2.7368421052631584,19,34
1.0,2.434782608695652,23,34
1.0,2.3076923076923075,26,34
1.0,2.428571428571429,21,31
1.0,2.8823529411764706,17,32
1.0,2.333333333333333,24,34
1.0,2.409090909090909,22,35
1.0,2.650000000000001,20,33
1.0,2.5,18,30
1.0,2.6,20,33
1.0,2.9375,16,31
1.0,2.454545454545455,22,34
1.0,2.3913043478260865,23,33
1.0,2.842105263157895,19,35
1.0,2.4347826086956528,23,35
1.0,3.3846153846153846,13,31
1.0,3.0625,16,34
1.0,2.5499999999999994,20,31
1.0,2.823529411764706,17,31
1.0,2.4761904761904763,21,32
1.0,2.4500000000000006,20,30
1.0,2.4782608695652173,23,34
1.0,2.823529411764706,17,31
1.0,2.3600000000000008,25,35
1.0,2.3043478260869565,23,31
1.0,2.45,20,32
1.0,2.4090909090909096,22,32
1.0,2.4761904761904763,21,32
1.0,2.6190476190476195,21,34
1.0,2.4347826086956523,23,33
1.0,2.391304347826087,23,32
1.0,3.2142857142857144,14,31
1.0,2.9374999999999996,16,31
1.0,3.0,14,30
1.0,2.526315789473684,19,30
1.0,2.526315789473684,19,29
1.0,2.7368421052631584,19,33
1.0,2.4782608695652177,23,35
1.0,2.5500000000000007,20,31
1.0,2.391304347826087,23,32
1.0,2.45,20,30
1.0,2.6315789473684212,19,31
1.0,2.363636363636364,22,30
1.0,2.454545454545454,22,33
1.0,3.0666666666666664,15,31
1.0,2.5000000000000004,22,33
1.0,2.4761904761904763,21,31
1.0,2.7777777777777777,18,32
1.0,2.8750000000000004,16,32
1.0,2.6666666666666674,21,35
1.0,2.7222222222222223,18,32
1.0,2.333333333333333,27,36
1.0,2.3636363636363638,22,31
1.0,2.6315789473684212,19,31
1.0,2.4761904761904763,21,32
1.0,2.571428571428571,21,34
1.0,2.5416666666666665,24,37
1.0,2.45,20,33
1.0,2.4347826086956528,23,33
1.0,2.777777777777778,18,32
1.0,2.5454545454545454,22,34
1.0,2.7777777777777786,18,32
1.0,2.555555555555556,18,33
1.0,3.2142857142857144,14,34
1.0,3.0666666666666664,15,31
1.0,2.279999999999999,25,32
1.0,2.45,20,30
1.0,2.777777777777778,18,32
1.0,2.6111111111111116,18,29
1.0,2.764705882352941,17,30
1.0,2.5789473684210527,19,30
1.0,2.4285714285714284,21,30
1.0,2.428571428571429,21,30
1.0,2.6000000000000005,20,33
1.0,2.8823529411764706,17,33
1.0,2.700000000000001,20,34
1.0,2.9999999999999996,17,34
1.0,2.8125,16,30
1.0,2.304347826086957,23,30
1.0,2.333333333333333,24,32
1.0,2.7222222222222223,18,32
1.0,2.5238095238095237,21,34
1.0,2.578947368421053,19,30
1.0,2.3600000000000003,25,34
1.0,2.941176470588235,17,34
1.0,2.7619047619047623,21,37
1.0,3.125,16,34
1.0,2.6666666666666665,18,30
1.0,2.3600000000000003,25,34
1.0,2.5909090909090917,22,35
1.0,2.5238095238095237,21,33
1.0,2.7222222222222223,18,31
1.0,2.4545454545454546,22,32
1.0,2.714285714285714,21,36
1.0,2.4,25,36
1.0,2.4285714285714284,21,30
1.0,2.230769230769231,26,32
1.0,3.307692307692308,13,30
1.0,2.318181818181819,22,30
1.0,2.28,25,33
1.0,2.2500000000000004,24,31
1.0,3.0,15,32
1.0,2.777777777777778,18,32
1.0,2.9999999999999996,15,30
1.0,2.705882352941177,17,31
1.0,2.523809523809524,21,32
1.0,2.545454545454545,22,35
1.0,2.68421052631579,19,35
1.0,2.6315789473684212,19,31
1.0,2.571428571428571,21,33
1.0,2.7222222222222223,18,33
1.0,2.8750000000000004,16,30
1.0,2.5263157894736845,19,30
1.0,2.599999999999999,20,32
1.0,2.578947368421052,19,30
1.0,2.55,20,31
1.0,2.4999999999999996,20,30
1.0,2.6842105263157894,19,32
1.0,2.7222222222222223,18,31
1.0,2.6875,16,30
1.0,2.6111111111111116,18,29
1.0,2.4285714285714297,21,30
1.0,2.388888888888889,18,30
1.0,2.347826086956522,23,32
1.0,2.4347826086956523,23,33
1.0,2.363636363636364,22,30
1.0,2.578947368421053,19,30
1.0,2.5789473684210535,19,30
1.0,3.2142857142857144,14,31
1.0,3.0666666666666664,15,31
1.0,2.777777777777778,18,32
1.0,2.4347826086956523,23,33
1.0,2.578947368421052,19,30
1.0,2.5714285714285716,21,34
1.0,2.705882352941176,17,31
1.0,2.333333333333334,24,32
1.0,2.3999999999999995,25,35
1.0,2.647058823529412,17,30
1.0,2.55,20,31
1.0,3.142857142857143,14,30
1.0,2.941176470588235,17,33
1.0,2.307692307692307,26,34
1.0,2.500000000000001,22,34
1.0,2.500000000000001,20,31
1.0,2.6190476190476186,21,34
1.0,2.416666666666667,24,34
1.0,2.478260869565218,23,35
1.0,2.3200000000000003,25,33
1.0,2.5,22,34
1.0,2.588235294117647,17,32
1.0,3.0625,16,33
1.0,2.7894736842105265,19,34
1.0,2.1481481481481484,27,31
1.0,2.7647058823529416,17,30
1.0,2.5238095238095237,21,32
1.0,2.5909090909090904,22,35
1.0,2.631578947368421,19,31
1.0,2.5,20,30
1.0,2.4545454545454555,22,34
1.0,2.611111111111111,18,30
1.0,2.3199999999999994,25,33
1.0,3.0666666666666664,15,32
1.0,2.45,20,35
1.0,2.8125,16,30
1.0,2.6111111111111107,18,29
1.0,2.5555555555555562,18,31
1.0,2.4500000000000006,20,31
1.0,3.1428571428571432,14,32
1.0,2.2307692307692313,26,32
1.0,2.8333333333333335,18,33
1.0,2.9375,16,32
1.0,2.5500000000000003,20,32
1.0,2.6999999999999997,20,35
1.0,2.148148148148148,27,32
1.0,2.3500000000000005,20,29
1.0,2.590909090909091,22,35
1.0,2.4166666666666674,24,34
1.0,2.3749999999999996,24,33
1.0,2.36,25,34
1.0,2.347826086956522,23,31
1.0,2.473684210526316,19,30
1.0,2.5789473684210527,19,30
1.0,2.6842105263157894,19,32
1.0,2.9999999999999996,15,30
1.0,2.500000000000001,20,30
1.0,2.476190476190477,21,31
1.0,2.6111111111111116,18,31
1.0,2.3636363636363638,22,30
1.0,2.7058823529411766,17,30
1.0,2.4090909090909096,22,31
1.0,2.5454545454545463,22,34
1.0,2.3636363636363638,22,30
1.0,2.666666666666668,18,30
1.0,2.3461538461538467,26,35
1.0,2.75,20,35
1.0,2.6500000000000004,20,33
1.0,2.2962962962962967,27,35
1.0,2.764705882352941,17,31
1.0,2.8421052631578947,19,35
1.0,2.4761904761904763,21,31
1.0,2.4583333333333335,24,35
1.0,2.6,20,33
1.0,3.1333333333333333,15,32
1.0,2.7894736842105265,19,34
1.0,2.65,20,33
1.0,2.3600000000000003,25,34
1.0,2.875,16,31
1.0,2.3200000000000003,25,33
1.0,2.3200000000000003,25,33
1.0,2.3333333333333335,21,31
1.0,2.321428571428571,28,37
1.0,2.9374999999999996,16,32
1.0,2.705882352941177,17,33
1.0,2.4782608695652177,23,34
1.0,2.500000000000001,22,33
1.0,2.777777777777778,18,32
1.0,2.6,20,32
1.0,3.214285714285714,14,32
1.0,2.7222222222222223,18,31
1.0,2.6000000000000005,20,32
1.0,2.434782608695652,23,33
1.0,2.2799999999999994,25,32
1.0,2.3750000000000004,24,33
1.0,2.777777777777778,18,34
1.0,2.230769230769231,26,33
1.0,2.4782608695652177,23,34
1.0,2.5,22,33
1.0,2.4090909090909096,22,31
1.0,3.0666666666666664,15,31
1.0,2.55,20,31
1.0,2.6666666666666665,18,30
1.0,2.454545454545455,22,33
1.0,2.4782608695652173,23,34
1.0,2.346153846153846,26,35
1.0,2.3499999999999996,20,30
